lang	prod	text	ADJ==NOUN==PUNCT	NOUN==ADP==NOUN	VERB==NOUN==PUNCT	ADP==ADJ==NOUN	NOUN==NOUN==PUNCT	ADP==NOUN==PUNCT	VERB==ADJ==NOUN	DET==NOUN==PUNCT	NOUN==PUNCT==CCONJ	ADJ==NOUN==ADP	NOUN==PUNCT==PRON	ADP==DET==NOUN	ADV==ADJ==PUNCT	PRON==VERB==PUNCT	ADJ==ADJ==NOUN	VERB==DET==NOUN	NOUN==CCONJ==NOUN	NUM==NOUN==PUNCT	VERB==ADP==NOUN	AUX==ADJ==PUNCT	NOUN==ADJ==NOUN	AUX==ADV==ADJ	PUNCT==SCONJ==PRON	ADV==VERB==PUNCT	ADJ==NOUN==NOUN	lexvar	lemvar	posvar	richposvar	sentlgth
ru	stud	review_home+kitchen_24_5.conllu	1	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0.533	0.533	0.173	0.246	76
ru	stud	review_home+kitchen_29_2.conllu	2	2	0	2	2	0	1	1	1	1	3	2	0	0	0	0	0	0	0	1	1	0	1	2	1	0.761	0.636	0.136	0.422	89
ru	stud	review_home+kitchen_41_2.conllu	3	1	2	0	0	0	0	0	3	0	0	1	0	2	0	0	1	0	1	0	1	0	1	0	0	0.695	0.589	0.137	0.309	98
ru	stud	review_home+kitchen_6_5.conllu	4	0	0	0	1	0	2	2	0	0	2	0	0	0	0	2	0	0	0	0	2	0	1	0	1	0.784	0.689	0.176	0.459	75
ru	stud	review_home+kitchen_96_2.conllu	1	2	1	2	1	1	0	0	0	1	2	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0.679	0.575	0.113	0.325	108
ru	stud	review_movies+TV_11_5.conllu	2	1	0	0	1	0	2	1	0	2	2	1	0	1	2	0	0	0	1	0	2	0	0	0	0	0.861	0.797	0.139	0.515	81
ru	stud	review_movies+TV_187_1.conllu	3	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.812	0.768	0.191	0.429	70
ru	stud	review_movies+TV_1_4.conllu	2	0	1	0	1	1	0	0	0	0	1	1	0	3	0	0	0	0	1	0	1	0	1	1	1	0.778	0.667	0.175	0.395	66
ru	stud	review_movies+TV_20_5.conllu	1	2	1	0	1	1	1	2	0	2	0	2	0	1	2	0	0	0	0	0	0	0	1	0	1	0.881	0.791	0.179	0.448	73
ru	stud	review_movies+TV_22_5.conllu	3	2	0	2	0	1	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0.825	0.714	0.159	0.384	66
ru	stud	review_movies+TV_249_1.conllu	1	2	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0.86	0.86	0.228	0.412	58
ru	stud	review_movies+TV_24_5.conllu	7	0	0	1	0	0	0	0	1	0	0	1	0	1	0	1	0	1	3	0	1	0	0	2	0	0.687	0.576	0.131	0.311	105
ru	stud	review_movies+TV_252_1.conllu	1	1	0	2	1	2	0	2	2	3	0	2	1	0	1	0	0	1	2	0	0	0	0	0	0	0.788	0.76	0.125	0.354	110
ru	stud	review_movies+TV_25_5.conllu	1	0	0	1	0	0	0	2	0	1	1	2	0	0	2	0	0	2	0	0	0	0	0	0	0	0.92	0.853	0.16	0.444	75
ru	stud	review_movies+TV_26_5.conllu	3	0	0	2	0	0	0	2	3	2	0	2	0	0	0	0	0	1	1	0	1	0	0	0	0	0.822	0.753	0.164	0.398	77
ru	stud	review_movies+TV_274_2.conllu	2	1	0	3	0	2	1	2	1	0	1	1	0	0	0	0	2	1	2	0	0	0	1	0	0	0.778	0.683	0.103	0.33	132
ru	stud	review_movies+TV_304_1.conllu	1	2	0	0	1	1	1	1	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	1	1	0.852	0.787	0.18	0.526	62
ru	stud	review_movies+TV_439_1.conllu	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	1	1	0	0.884	0.797	0.188	0.307	70
ru	stud	review_movies+TV_500_1.conllu	4	2	0	2	0	4	1	0	0	1	0	2	0	0	0	1	1	0	1	0	0	0	0	0	0	0.725	0.686	0.127	0.37	106
ru	stud	review_musical-instruments_12_4.conllu	2	0	0	0	0	0	2	1	2	0	0	1	0	1	0	0	0	0	0	1	0	0	0	2	0	0.75	0.688	0.203	0.344	67
ru	stud	review_musical-instruments_17_4.conllu	0	0	0	0	1	2	0	1	0	0	0	1	0	1	1	1	0	0	1	0	0	0	0	0	1	0.818	0.773	0.167	0.364	68
ru	stud	review_musical-instruments_18_5.conllu	0	1	0	0	1	1	0	1	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0.831	0.797	0.207	0.44	58
ru	stud	review_musical-instruments_1_5.conllu	1	2	0	0	0	2	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0.831	0.831	0.203	0.42	61
ru	stud	review_musical-instruments_24_5.conllu	3	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0.845	0.831	0.155	0.347	72
ru	stud	review_musical-instruments_25_5.conllu	1	0	1	1	0	0	0	1	1	1	1	1	0	1	0	2	1	2	1	0	1	0	1	0	0	0.805	0.747	0.149	0.376	87
ru	stud	review_musical-instruments_287_2.conllu	1	0	0	0	0	3	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0.778	0.722	0.185	0.377	57
ru	stud	review_musical-instruments_3_5.conllu	1	4	0	1	4	2	2	0	1	2	0	0	0	0	1	0	1	0	1	0	1	0	0	0	1	0.864	0.818	0.136	0.43	71
ru	stud	review_musical-instruments_409_1.conllu	1	0	1	1	1	1	0	2	0	0	0	0	0	2	0	1	0	0	2	0	0	0	2	1	0	0.812	0.732	0.126	0.377	114
ru	stud	review_musical-instruments_414_1.conllu	1	0	0	0	0	0	0	2	0	0	0	2	2	0	0	0	0	1	0	0	0	0	1	0	0	0.767	0.712	0.192	0.402	73
ru	stud	review_musical-instruments_483_2.conllu	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0.8	0.783	0.183	0.287	61
ru	stud	review_musical-instruments_51_2.conllu	2	0	0	1	2	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0	1	0	0.742	0.685	0.146	0.333	89
ru	stud	review_musical-instruments_53_1.conllu	2	0	0	1	0	0	1	1	1	1	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0.78	0.695	0.203	0.393	60
ru	stud	review_musical-instruments_547_2.conllu	2	1	0	0	1	3	0	1	2	0	1	0	3	2	1	1	0	0	0	0	0	0	1	1	0	0.67	0.625	0.125	0.27	90
ru	stud	review_patio+lawn+garden_10_4.conllu	2	1	2	1	0	2	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0.758	0.71	0.194	0.391	64
ru	stud	review_patio+lawn+garden_11_4.conllu	1	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0.843	0.786	0.186	0.402	71
ru	stud	review_patio+lawn+garden_147_2.conllu	1	0	2	1	0	0	1	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0.646	0.582	0.152	0.304	80
ru	stud	review_patio+lawn+garden_14_5.conllu	0	0	1	1	0	1	0	2	0	1	0	2	2	0	1	0	0	0	0	0	0	0	0	0	1	0.789	0.763	0.184	0.379	77
ru	stud	review_patio+lawn+garden_15_5.conllu	3	2	0	0	1	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0.771	0.714	0.171	0.446	70
ru	stud	review_patio+lawn+garden_161_2.conllu	3	1	0	2	1	2	0	0	2	0	0	0	0	2	0	0	0	0	1	0	0	0	2	1	0	0.798	0.714	0.155	0.365	87
ru	stud	review_patio+lawn+garden_181_2.conllu	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0.776	0.735	0.245	0.377	50
ru	stud	review_patio+lawn+garden_19_5.conllu	2	2	0	3	0	0	0	0	0	3	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0.81	0.741	0.241	0.423	58
ru	stud	review_patio+lawn+garden_1_4.conllu	1	2	4	0	0	1	0	2	2	0	1	2	0	1	1	0	0	0	0	0	0	0	1	1	1	0.788	0.697	0.131	0.439	99
ru	stud	review_patio+lawn+garden_247_1.conllu	3	0	2	1	1	1	2	2	1	1	0	2	0	0	0	0	0	0	2	0	1	0	0	0	0	0.798	0.679	0.143	0.393	86
ru	stud	review_patio+lawn+garden_334_1.conllu	2	3	2	0	1	3	1	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0.807	0.723	0.157	0.345	84
ru	stud	review_patio+lawn+garden_387_1.conllu	2	0	0	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0.828	0.763	0.151	0.359	94
ru	stud	review_patio+lawn+garden_392_1.conllu	3	2	2	0	1	0	1	0	1	2	1	0	0	1	1	0	2	0	1	0	1	0	1	0	0	0.758	0.657	0.122	0.348	99
ru	stud	review_patio+lawn+garden_6_5.conllu	1	0	0	1	0	0	1	1	1	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0.761	0.667	0.188	0.419	79
ru	stud	review_pet_supplies_131_2.conllu	2	2	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	2	0	0	0.694	0.653	0.143	0.343	98
ru	stud	review_pet_supplies_132_2.conllu	1	1	1	0	1	0	0	1	2	0	1	0	0	2	0	0	0	2	0	0	1	0	0	1	1	0.771	0.699	0.157	0.389	84
ru	stud	review_pet_supplies_143_1.conllu	0	0	2	0	0	2	0	3	0	0	2	0	0	1	0	2	0	0	1	1	0	0	1	0	0	0.642	0.569	0.114	0.271	123
ru	stud	review_pet_supplies_15_1.conllu	1	1	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	2	0	0	1	0	0	0	1	0.688	0.653	0.149	0.366	95
ru	stud	review_pet_supplies_23_4.conllu	2	0	1	1	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.9	0.84	0.28	0.547	51
ru	stud	review_pet_supplies_27_1.conllu	5	0	0	1	1	0	1	1	1	0	1	2	0	2	1	0	0	0	0	0	0	0	0	0	2	0.736	0.648	0.121	0.333	92
ru	stud	review_pet_supplies_36_5.conllu	2	2	0	0	3	0	3	4	1	2	1	1	0	0	0	1	2	0	0	0	0	0	0	0	2	0.767	0.7	0.122	0.4	92
ru	stud	review_pet_supplies_38_5.conllu	2	1	0	1	2	0	0	0	2	0	0	0	2	1	0	1	0	0	0	0	0	0	1	0	0	0.839	0.768	0.196	0.458	56
ru	stud	review_pet_supplies_46_4.conllu	3	1	0	1	1	1	0	0	0	1	1	1	0	2	2	0	0	0	0	0	0	0	1	0	1	0.726	0.671	0.151	0.333	76
ru	stud	review_pet_supplies_48_5.conllu	2	2	0	2	1	1	0	1	1	0	3	2	1	1	0	0	1	1	1	0	0	0	2	0	0	0.77	0.687	0.121	0.376	99
ru	stud	review_pet_supplies_64_5.conllu	2	2	0	1	0	2	0	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0.878	0.796	0.224	0.523	49
ru	stud	review_pet_supplies_91_1.conllu	3	0	1	1	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0.828	0.776	0.207	0.425	60
ru	stud	review_pet_supplies_98_2.conllu	0	5	1	0	1	2	0	0	1	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0.794	0.676	0.176	0.347	68
ru	stud	review_pet_supplies_9_5.conllu	0	0	1	0	2	0	0	2	1	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0.815	0.648	0.185	0.493	54
ru	stud	review_sports+outdoors_133_1.conllu	1	2	0	1	1	1	1	0	1	2	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0.823	0.79	0.194	0.434	62
ru	stud	review_sports+outdoors_137_1.conllu	2	0	1	0	0	2	0	2	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0.739	0.623	0.188	0.415	69
ru	stud	review_sports+outdoors_146_2.conllu	4	1	2	1	0	1	2	0	0	2	2	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0.75	0.7	0.138	0.398	81
ru	stud	review_sports+outdoors_181_1.conllu	1	0	1	0	0	2	1	2	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0.764	0.673	0.218	0.473	55
ru	stud	review_sports+outdoors_209_1.conllu	1	1	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0.85	0.8	0.2	0.432	60
ru	stud	review_sports+outdoors_22_5.conllu	1	0	0	0	0	3	0	2	0	0	1	1	2	0	1	0	0	1	0	0	0	0	1	0	0	0.789	0.726	0.147	0.326	96
ru	stud	review_sports+outdoors_29_4.conllu	2	2	2	0	1	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0.727	0.662	0.143	0.359	79
ru	stud	review_sports+outdoors_2_5.conllu	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0.778	0.683	0.222	0.482	65
ru	stud	review_sports+outdoors_36_5.conllu	3	1	0	2	0	1	1	3	2	0	1	2	0	0	0	0	0	1	0	0	1	0	0	4	0	0.807	0.739	0.159	0.355	90
ru	stud	review_sports+outdoors_3_4.conllu	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0.768	0.696	0.25	0.386	58
ru	stud	review_sports+outdoors_40_1.conllu	5	0	1	2	1	0	2	0	1	1	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0.781	0.708	0.137	0.377	96
ru	stud	review_sports+outdoors_43_2.conllu	1	1	0	0	2	0	1	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0.746	0.644	0.186	0.443	60
ru	stud	review_sports+outdoors_5_4.conllu	3	2	0	0	0	1	3	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0.683	0.651	0.19	0.405	63
ru	stud	review_sports+outdoors_6_5.conllu	2	3	0	1	1	1	0	2	1	1	0	1	0	2	0	2	0	0	1	0	1	0	2	1	0	0.716	0.67	0.125	0.308	91
ru	stud	review_toys-and-games_15_5.conllu	1	1	3	1	1	1	0	1	0	0	0	2	2	1	0	0	0	0	0	1	0	0	0	1	1	0.684	0.593	0.115	0.303	114
ru	stud	review_toys-and-games_166_1.conllu	2	1	0	0	0	1	0	1	3	0	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	0.775	0.634	0.183	0.353	72
ru	stud	review_toys-and-games_187_1.conllu	4	0	0	2	0	1	0	0	2	1	1	0	0	0	1	0	0	1	0	0	0	0	2	1	0	0.682	0.625	0.148	0.318	89
ru	stud	review_toys-and-games_21_5.conllu	2	1	1	0	3	1	2	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0.831	0.759	0.157	0.427	86
ru	stud	review_toys-and-games_23_5.conllu	1	0	2	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	3	0	1	0	1	0	0	0.843	0.804	0.216	0.478	55
ru	stud	review_toys-and-games_24_5.conllu	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0.867	0.822	0.222	0.483	46
ru	stud	review_toys-and-games_254_2.conllu	1	2	1	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0.773	0.773	0.25	0.41	45
ru	stud	review_toys-and-games_331_1.conllu	1	1	1	2	1	0	1	3	3	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0.808	0.74	0.151	0.42	77
ru	stud	review_toys-and-games_3_5.conllu	2	2	0	0	0	3	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	2	0	0.786	0.686	0.171	0.383	72
ru	stud	review_toys-and-games_531_2.conllu	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0.826	0.783	0.283	0.517	47
ru	stud	review_toys-and-games_587_1.conllu	2	1	0	0	0	0	2	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0.763	0.697	0.184	0.371	78
ru	stud	review_toys-and-games_5_4.conllu	1	5	1	1	0	2	0	1	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0.702	0.638	0.213	0.385	48
ru	stud	review_toys-and-games_615_2.conllu	0	1	2	0	0	1	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0.836	0.726	0.178	0.44	73
ru	stud	review_toys-and-games_9_4.conllu	3	1	1	1	0	1	1	0	1	1	0	1	0	0	0	0	1	0	1	0	1	0	0	1	0	0.887	0.849	0.212	0.426	54
ru	stud	review_video-games_13_5.conllu	2	0	0	0	0	0	1	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0.884	0.797	0.203	0.54	70
ru	stud	review_video-games_16_5.conllu	0	0	1	0	0	0	0	5	0	1	1	3	0	1	1	1	1	1	0	0	0	0	1	0	0	0.781	0.74	0.164	0.408	74
ru	stud	review_video-games_17_5.conllu	2	2	1	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0.868	0.774	0.226	0.471	53
ru	stud	review_video-games_18_2.conllu	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0.792	0.774	0.208	0.38	55
ru	stud	review_video-games_20_1.conllu	1	0	1	1	0	0	0	1	0	1	0	1	2	0	1	0	1	0	0	1	0	2	0	1	0	0.806	0.716	0.179	0.44	68
ru	stud	review_video-games_21_4.conllu	1	0	0	0	0	0	0	0	0	0	1	2	0	1	0	1	0	0	0	1	0	0	0	0	0	0.724	0.68	0.187	0.321	76
ru	stud	review_video-games_2_5.conllu	5	1	0	2	0	1	0	1	0	1	0	1	1	0	1	0	0	0	2	0	1	0	1	0	0	0.756	0.674	0.163	0.381	89
ru	stud	review_video-games_33_5.conllu	2	0	1	1	0	0	0	2	1	1	1	3	0	1	1	1	2	0	1	0	1	0	1	0	0	0.733	0.634	0.109	0.373	131
ru	stud	review_video-games_40_1.conllu	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0.774	0.736	0.283	0.416	53
ru	stud	review_video-games_41_1.conllu	0	2	1	0	0	2	0	2	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	2	1	0.686	0.619	0.124	0.32	105
ru	stud	review_video-games_54_1.conllu	0	0	1	1	0	2	0	1	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0.779	0.662	0.191	0.337	68
ru	stud	review_video-games_58_1.conllu	1	2	0	0	0	1	3	1	0	1	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0.828	0.81	0.207	0.425	59
ru	stud	review_video-games_66_1.conllu	2	0	0	2	0	2	0	1	1	0	0	2	0	0	0	0	1	1	1	0	0	0	0	0	0	0.738	0.723	0.185	0.34	66
ru	stud	review_video-games_7_5.conllu	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0.911	0.8	0.289	0.586	45
fi	mt	review_beauty_12_4_MT-FI.conllu	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0.773	0.614	0.25	0.441	44
fi	mt	review_beauty_14_5_MT-FI.conllu	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	2	0.755	0.755	0.191	0.373	47
fi	mt	review_beauty_17_5_MT-FI.conllu	1	0	2	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.674	0.63	0.196	0.407	46
fi	mt	review_beauty_18_5_MT-FI.conllu	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0.795	0.773	0.273	0.373	44
fi	mt	review_beauty_21_5_MT-FI.conllu	3	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	2	0	0	1	0.784	0.706	0.176	0.5	51
fi	mt	review_beauty_25_5_MT-FI.conllu	1	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0.822	0.711	0.222	0.435	45
fi	mt	review_beauty_53_1_MT-FI.conllu	1	0	1	0	0	1	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	2	2	1	0.82	0.753	0.136	0.38	88
fi	mt	review_beauty_58_1_MT-FI.conllu	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.662	0.569	0.154	0.39	65
fi	mt	review_beauty_62_1_MT-FI.conllu	2	0	2	0	1	0	0	0	2	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.725	0.686	0.235	0.449	51
fi	mt	review_beauty_6_5_MT-FI.conllu	4	0	1	0	0	1	2	0	0	0	1	0	1	0	2	0	0	0	0	3	1	0	0	0	0	0.691	0.647	0.164	0.307	67
fi	mt	review_beauty_82_1_MT-FI.conllu	1	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.796	0.685	0.167	0.425	54
fi	mt	review_beauty_87_1_MT-FI.conllu	2	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0.865	0.75	0.196	0.562	51
fi	mt	review_beauty_88_1_MT-FI.conllu	1	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0.676	0.563	0.155	0.4	71
fi	mt	review_beauty_93_1_MT-FI.conllu	3	0	3	0	1	0	2	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0.771	0.7	0.162	0.446	68
fi	mt	review_books_11_5_MT-FI.conllu	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.8	0.76	0.2	0.4	50
fi	mt	review_books_14_4_MT-FI.conllu	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0.821	0.821	0.205	0.5	39
fi	mt	review_books_16_1_MT-FI.conllu	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.875	0.729	0.188	0.508	48
fi	mt	review_books_172_1_MT-FI.conllu	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.77	0.689	0.131	0.373	61
fi	mt	review_books_18_4_MT-FI.conllu	1	0	1	0	1	0	1	0	1	0	0	0	1	2	1	0	0	0	0	1	0	2	2	0	0	0.792	0.653	0.139	0.351	72
fi	mt	review_books_19_4_MT-FI.conllu	2	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	1	0	0	2	0	1	0	0	0.893	0.8	0.173	0.591	75
fi	mt	review_books_1_4_MT-FI.conllu	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0.932	0.841	0.227	0.593	44
fi	mt	review_books_233_1_MT-FI.conllu	1	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0.833	0.722	0.204	0.544	54
fi	mt	review_books_268_2_MT-FI.conllu	1	0	1	0	1	0	0	0	1	0	1	0	1	1	0	0	1	0	0	1	0	1	1	1	0	0.747	0.653	0.133	0.356	75
fi	mt	review_books_302_2_MT-FI.conllu	4	0	2	0	1	0	2	0	1	0	3	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0.797	0.709	0.128	0.418	78
fi	mt	review_books_311_1_MT-FI.conllu	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0.836	0.761	0.164	0.488	67
fi	mt	review_books_5_5_MT-FI.conllu	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.815	0.648	0.204	0.486	54
fi	mt	review_books_77_2_MT-FI.conllu	1	0	3	0	1	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0.733	0.583	0.15	0.385	60
fi	mt	review_books_8_4_MT-FI.conllu	0	0	2	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0.778	0.667	0.175	0.468	63
fi	mt	review_cd+vinyl_107_2_MT-FI.conllu	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0.824	0.745	0.216	0.571	51
fi	mt	review_cd+vinyl_110_1_MT-FI.conllu	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0.902	0.804	0.216	0.538	51
fi	mt	review_cd+vinyl_113_2_MT-FI.conllu	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.872	0.846	0.231	0.373	39
fi	mt	review_cd+vinyl_12_5_MT-FI.conllu	1	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.896	0.833	0.239	0.517	46
fi	mt	review_cd+vinyl_152_2_MT-FI.conllu	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.865	0.725	0.216	0.485	51
fi	mt	review_cd+vinyl_156_2_MT-FI.conllu	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.865	0.725	0.216	0.448	51
fi	mt	review_cd+vinyl_159_2_MT-FI.conllu	1	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.8	0.718	0.143	0.431	84
fi	mt	review_cd+vinyl_164_1_MT-FI.conllu	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854	0.771	0.188	0.453	48
fi	mt	review_cd+vinyl_16_5_MT-FI.conllu	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0.713	0.625	0.15	0.315	80
fi	mt	review_cd+vinyl_17_5_MT-FI.conllu	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0.8	0.691	0.2	0.432	55
fi	mt	review_cd+vinyl_23_5_MT-FI.conllu	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0.75	0.611	0.139	0.375	72
fi	mt	review_cd+vinyl_25_5_MT-FI.conllu	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0.725	0.608	0.157	0.391	51
fi	mt	review_cd+vinyl_7_5_MT-FI.conllu	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0.792	0.712	0.212	0.433	52
fi	mt	review_cd+vinyl_8_5_MT-FI.conllu	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.774	0.642	0.17	0.365	53
fi	mt	review_cell-phones+accessories_102_1_MT-FI.conllu	2	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0.729	0.612	0.119	0.396	84
fi	mt	review_cell-phones+accessories_105_2_MT-FI.conllu	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0.842	0.807	0.196	0.423	56
